"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT06","WT08"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-03-01",,,,"0.0",,,,"6.7","-0.6",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-03-02",,,,"0.8",,,,"6.1","2.8",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-03-03",,,,"0.0",,,,"5.0","0.0",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-03-04",,,,"0.0",,,,"6.7","-1.7",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-03-05",,,,"0.0",,,,"10.0","0.0",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-03-06",,,,"0.0",,,,"6.1","2.8",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-03-07",,,,"0.0",,,,"8.3","0.6",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-03-08",,,,"0.0",,,,"7.8","5.6",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-03-09",,,,"0.0",,,,"14.4","6.1",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-03-10",,,,"0.0",,,,"25.0","8.9",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-03-11",,,,"0.0",,,,"15.6","6.1",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-03-12",,,,"0.3",,,,"16.1","8.3",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-03-13",,,,"0.0",,,,"28.3","8.3",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-03-14",,,,"1.3",,,,"23.9","4.4",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-03-15",,,,"0.0",,,,"10.0","3.9",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-03-16",,,,"0.0",,,,"12.2","3.9",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-03-17",,,,"0.0",,,,"10.6","4.4",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-03-18",,,,"0.0",,,,"7.8","-0.6",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-03-19",,,,"0.0",,,,"10.6","-1.1",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-03-20",,,,"0.0",,,,"7.8","-0.6",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-03-21",,,,"0.0",,,,"4.4","-1.1",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-03-22",,,,"0.0",,,,"7.2","1.1",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-03-23",,,,"0.0",,,,"9.4","1.1",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-03-24",,,,"0.0",,,,"9.4","3.3",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-03-25",,,,"0.0",,,,"9.4","3.9",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-03-26",,,,"0.0",,,,"10.0","2.8",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-03-27",,,,"0.0",,,,"13.9","3.3",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-03-28",,,,"0.0",,,,"12.8","4.4",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-03-29",,,,"0.0",,,,"15.6","7.8",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-03-30",,,,"0.0",,,,"17.8","5.6",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-03-31",,,,"0.8",,,,"22.2","8.3",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-04-01",,,,"0.0",,,,"23.9","10.6",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-04-02",,,,"0.0",,,,"18.3","10.6",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-04-03",,,,"10.4",,,,"18.9","10.6",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-04-04",,,,"0.0",,,,"13.9","7.8",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-04-05",,,,"0.0",,,,"11.7","5.0",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-04-06",,,,"0.0",,,,"14.4","5.6",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-04-07",,,,"2.5",,,,"22.8","10.0",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-04-08",,,,"11.4",,,,"18.9","5.6",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-04-09",,,,"0.0",,,,"13.3","3.3",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-04-10",,,,"0.0",,,,"13.9","4.4",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-04-11",,,,"0.0",,,,"18.3","8.3",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-04-12",,,,"0.0",,,,"18.9","10.6",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-04-13",,,,"0.0",,,,"24.4","12.2",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-04-14",,,,"0.3",,,,"24.4","12.2",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-04-15",,,,"0.0",,,,"27.2","16.1",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-04-16",,,,"0.0",,,,"19.4","13.3",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-04-17",,,,"0.0",,,,"16.1","13.3",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-04-18",,,,"0.0",,,,"20.0","10.6",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-04-19",,,,"0.0",,,,"23.3","12.2",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-04-20",,,,"0.0",,,,"26.7","11.1",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-04-21",,,,"6.1",,,,"18.3","12.2",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-04-22",,,,"26.7",,,,"17.8","12.8",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-04-23",,,,"0.0",,,,"16.1","10.0",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-04-24",,,,"0.0",,,,"21.1","11.7",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-04-25",,,,"0.5",,,,"21.7","10.6",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-04-26",,,,"0.8",,,,"13.3","7.8",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-04-27",,,,"0.0",,,,"20.0","7.8",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-04-28",,,,"0.0",,,,"17.2","10.6",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-04-29",,,,"0.0",,,,"17.2","7.8",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-04-30",,,,"0.0",,,,"18.9","7.2",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-05-01",,,,"0.0",,,,"20.0","8.9",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-05-02",,,,"0.0",,,,"21.7","8.3",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-05-03",,,,"0.0",,,,"23.3","12.2",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-05-04",,,,"0.0",,,,"24.4","11.7",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-05-05",,,,"0.0",,,,"24.4","15.0",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-05-06",,,,"0.0",,,,"25.0","15.6",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-05-07",,,,"1.8",,,,"18.3","11.7",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-05-08",,,,"2.3",,,,"15.0","11.7",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-05-09",,,,"0.0",,,,"21.1","12.8",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-05-10",,,,"0.0",,,,"22.8","10.6",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-05-11",,,,"31.0",,,,"19.4","13.9",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-05-12",,,,"1.3",,,,"19.4","10.6",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-05-13",,,,"2.5",,,,"20.0","12.2",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-05-14",,,,"0.3",,,,"16.7","13.3",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-05-15",,,,"0.0",,,,"21.1","12.8",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-05-16",,,,"0.3",,,,"19.4","11.1",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-05-17",,,,"0.0",,,,"22.2","10.6",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-05-18",,,,"0.8",,,,"22.2","12.2",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-05-19",,,,"0.3",,,,"17.2","11.7",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-05-20",,,,"0.0",,,,"22.2","13.3",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-05-21",,,,"0.0",,,,"22.2","10.0",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-05-22",,,,"0.0",,,,"19.4","10.0",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-05-23",,,,"0.0",,,,"19.4","7.8",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-05-24",,,,"0.0",,,,"22.8","10.0",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-05-25",,,,"0.0",,,,"22.2","15.0",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-05-26",,,,"1.0",,,,"26.1","16.7",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-05-27",,,,"0.0",,,,"26.1","17.8",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-05-28",,,,"0.0",,,,"29.4","18.3",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-05-29",,,,"0.0",,,,"28.9","18.3",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-05-30",,,,"0.0",,,,"30.6","20.6",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-05-31",,,,"0.0",,,,"28.3","20.0",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-06-01",,,,"19.8",,,,"30.6","21.1",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-06-02",,,,"0.3",,,,"26.7","21.1",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-06-03",,,,"0.3",,,,"23.3","18.3",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-06-04",,,,"0.0",,,,"24.4","15.0",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-06-05",,,,"0.0",,,,"22.8","16.1",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-06-06",,,,"0.0",,,,"23.9","17.2",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-06-07",,,,"0.0",,,,"25.6","17.8",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-06-08",,,,"0.0",,,,"24.4","17.2",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-06-09",,,,"0.0",,,,"27.2","18.3",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-06-10",,,,"0.0",,,,"22.2","16.1",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-06-11",,,,"0.0",,,,"23.3","11.7",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-06-12",,,,"9.1",,,,"21.1","14.4",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-06-13",,,,"0.0",,,,"24.4","14.4",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-06-14",,,,"0.0",,,,"21.1","18.9",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-06-15",,,,"0.0",,,,"26.7","17.8",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-06-16",,,,"0.0",,,,"27.2","16.7",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-06-17",,,,"0.0",,,,"28.3","17.8",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-06-18",,,,"0.0",,,,"30.6","20.6",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-06-19",,,,"27.9",,,,"31.1","21.1",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-06-20",,,,"0.0",,,,"30.0","20.6",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-06-21",,,,"0.0",,,,"29.4","20.0",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-06-22",,,,"0.0",,,,"32.2","22.8",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-06-23",,,,"3.8",,,,"29.4","21.7",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-06-24",,,,"7.1",,,,"28.3","22.2",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-06-25",,,,"109.5",,,,"25.6","21.1",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-06-26",,,,"73.7",,,,"25.6","21.1",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-06-27",,,,"76.7",,,,"26.7","22.8",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-06-28",,,,"2.8",,,,"27.8","22.2",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-06-29",,,,"0.3",,,,"28.3","21.7",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-06-30",,,,"0.0",,,,"27.8","18.9",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-07-01",,,,"0.0",,,,"28.3","19.4",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-07-02",,,,"5.3",,,,"33.3","22.2",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-07-03",,,,"0.3",,,,"31.7","22.8",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-07-04",,,,"38.1",,,,"33.3","21.1",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-07-05",,,,"11.2",,,,"28.3","22.2",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-07-06",,,,"22.6",,,,"24.4","20.0",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-07-07",,,,"0.0",,,,"25.0","19.4",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-07-08",,,,"0.0",,,,"26.7","18.3",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-07-09",,,,"0.0",,,,"27.8","19.4",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-07-10",,,,"0.0",,,,"28.9","20.6",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-07-11",,,,"0.0",,,,"30.6","23.9",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-07-12",,,,"21.1",,,,"32.2","22.8",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-07-13",,,,"1.3",,,,"28.9","23.3",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-07-14",,,,"0.0",,,,"29.4","23.9",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-07-15",,,,"4.3",,,,"29.4","24.4",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-07-16",,,,"0.0",,,,"32.2","23.9",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-07-17",,,,"0.0",,,,"33.3","23.9",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-07-18",,,,"5.3",,,,"32.8","23.3",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-07-19",,,,"0.0",,,,"30.6","22.2",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-07-20",,,,"0.0",,,,"28.9","23.3",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-07-21",,,,"0.8",,,,"31.7","23.9",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-07-22",,,,"9.9",,,,"30.6","22.8",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2006-07-23",,,,"0.3",,,,"27.2","21.7",,,,,,,,,,
