"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-03-12",,,,,,,,,"10.6",",,Z","0.0",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-03-13",,,,,,,,,"16.1",",,Z","3.9",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-03-14",,,,,,,,,"25.6",",,Z","6.7",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-03-15",,,,,,,,,"17.8",",,Z","2.8",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-03-16",,,,,,,,,"2.8",",,Z","-0.6",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-03-17",,,,,,,,,"1.7",",,Z","-1.7",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-03-18",,,,,,,,,"5.6",",,Z","-1.1",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-03-19",,,,,,,,,"12.8",",,Z","-1.7",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-03-20",,,,,,,,,"15.0",",,Z","5.6",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-03-21",,,,,,,,,"17.2",",,Z","2.2",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-03-22",,,,,,,,,"23.9",",,Z","5.6",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-03-23",,,,,,,,,"23.3",",,Z","9.4",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-03-24",,,,,,,,,"11.7",",,Z","7.8",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-03-25",,,,,,,,,"13.9",",,Z","5.6",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-03-26",,,,,,,,,"12.2",",,Z","5.0",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-03-27",,,,,,,,,"27.2",",,Z","8.9",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-03-28",,,,,,,,,"18.9",",,Z","11.7",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-03-29",,,,,,,,,"14.4",",,Z","6.1",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-03-30",,,,,,,,,"14.4",",,Z","3.9",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-03-31",,,,,,,,,"13.9",",,Z","6.1",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-04-01","1.6",",,W",,," 0919",",,W",,,"13.3",",,W","8.3",",,W",,,"   80",",,W","   80",",,W","4.0",",,W","5.4",",,W","    1",",,W",,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-04-02","2.4",",,W",,," 1531",",,W",,,"26.7",",,W","8.9",",,W",,,"  300",",,W","  300",",,W","8.1",",,W","11.2",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-04-03","3.1",",,W",,," 2139",",,W",,,"16.7",",,W","7.8",",,W",,,"  120",",,W","  120",",,W","9.4",",,W","10.3",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-04-04","4.3",",,W",,," 2143",",,W",,,"11.1",",,W","7.2",",,W",,,"  320",",,W","  320",",,W","11.6",",,W","15.7",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-04-05","4.9",",,W",,," 1557",",,W",,,"7.2",",,W","2.8",",,W",,,"  290",",,W","  300",",,W","9.8",",,W","13.4",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-04-06","3.9",",,W",,," 1047",",,W",,,"8.3",",,W","1.1",",,W",,,"  290",",,W","  270",",,W","7.6",",,W","13.0",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-04-07","4.4",",,W",,," 1400",",,W",,,"5.6",",,W","0.0",",,W",,,"  280",",,W","  280",",,W","8.9",",,W","11.6",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-04-08","4.1",",,W",,," 1136",",,W",,,"6.7",",,W","-0.5",",,W",,,"  280",",,W","  290",",,W","8.9",",,W","11.6",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-04-09","2.8",",,W",,," 1620",",,W",,,"8.3",",,W","-0.5",",,W",,,"  340",",,W","  300",",,W","6.7",",,W","8.9",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-04-10","2.1",",,W",,," 1239",",,W",,,"10.0",",,W","2.2",",,W",,,"  340",",,W","  330",",,W","6.3",",,W","7.6",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-04-11","3.6",",,W",,," 2120",",,W",,,"11.7",",,W","1.7",",,W",,,"  110",",,W","  100",",,W","8.9",",,W","11.6",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-04-12","4.3",",,W",,," 2308",",,W",,,"13.9",",,W","7.2",",,W",,,"  320",",,W","  280",",,W","8.9",",,W","13.0",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-04-13","4.0",",,W",,," 1518",",,W",,,"12.8",",,W","5.6",",,W",,,"  280",",,W","  290",",,W","9.4",",,W","12.5",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-04-14","2.8",",,W",,," 2347",",,W",,,"15.0",",,W","2.8",",,W",,,"  140",",,W","  140",",,W","8.9",",,W","10.3",",,W","    1",",,W",,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-04-15","6.7",",,W",,," 2123",",,W",,,"8.3",",,W","6.1",",,W",,,"  330",",,W","  340",",,W","13.9",",,W","20.1",",,W","    1",",,W",,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-04-16","8.8",",,W",,," 1408",",,W",,,"7.8",",,W","5.6",",,W",,,"  300",",,W","  320",",,W","13.9",",,W","23.7",",,W","    1",",,W",,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-04-17","7.1",",,W",,," 1619",",,W",,,"11.7",",,W","7.8",",,W",,,"  330",",,W","  320",",,W","10.7",",,W","14.8",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-04-18","3.1",",,W",,," 0130",",,W",,,"11.7",",,W","6.7",",,W",,,"  330",",,W","  340",",,W","8.9",",,W","11.2",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-04-19","1.3",",,W",,," 0944",",,W",,,"12.2",",,W","7.8",",,W",,,"   40",",,W","   20",",,W","5.4",",,W","7.2",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-04-20","1.7",",,W",,," 1243",",,W",,,"18.9",",,W","6.7",",,W",,,"   60",",,W","  360",",,W","6.3",",,W","9.8",",,W","    1",",,W",,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-04-21","1.5",",,W",,," 1435",",,W",,,"21.1",",,W","7.2",",,W",,,"  150",",,W","  140",",,W","5.4",",,W","6.3",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-04-22","2.6",",,W",,," 1628",",,W",,,"24.4",",,W","8.9",",,W",,,"  180",",,W","  190",",,W","7.6",",,W","10.3",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-04-23","3.4",",,W",,," 1615",",,W",,,"28.9",",,W","11.1",",,W",,,"  170",",,W","  180",",,W","6.7",",,W","10.3",",,W",,,,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-04-24","2.2",",,W",,," 1229",",,W",,,"28.3",",,W","15.6",",,W",,,"  310",",,W","  310",",,W","7.2",",,W","9.8",",,W",,,,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-04-25","2.6",",,W",,," 2027",",,W",,,"21.7",",,W","12.2",",,W",,,"  360",",,W","   10",",,W","7.6",",,W","8.9",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-04-26","3.6",",,W",,," 1711",",,W",,,"13.9",",,W","10.0",",,W",,,"  100",",,W","  100",",,W","7.6",",,W","9.8",",,W","    1",",,W",,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-04-27","1.4",",,W",,," 1628",",,W",,,"16.1",",,W","10.0",",,W",,,"  140",",,W","  140",",,W","5.8",",,W","5.8",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-04-28","1.5",",,W",,," 1037",",,W",,,"20.6",",,W","12.2",",,W",,,"  300",",,W","  300",",,W","6.7",",,W","9.4",",,W","    1",",,W","    1",",,W",,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-04-29","2.6",",,W",,," 1615",",,W",,,"23.3",",,W","10.0",",,W",,,"  330",",,W","  300",",,W","7.6",",,W","10.7",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-04-30","3.2",",,W",,," 1559",",,W",,,"28.9",",,W","11.1",",,W",,,"  290",",,W","  290",",,W","9.8",",,W","13.9",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-05-01","3.9",",,W",,," 1622",",,W",,,"20.6",",,W","13.9",",,W",,,"  180",",,W","  170",",,W","9.4",",,W","12.5",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-05-02","2.8",",,W",,," 0017",",,W",,,"25.0",",,W","13.9",",,W",,,"   60",",,W","  360",",,W","7.6",",,W","10.3",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-05-03","2.7",",,W",,," 0929",",,W",,,"18.3",",,W","13.3",",,W",,,"   60",",,W","   80",",,W","6.3",",,W","8.9",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-05-04","2.6",",,W",,," 0826",",,W",,,"20.0",",,W","10.0",",,W",,,"   80",",,W","   90",",,W","6.3",",,W","8.9",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-05-05","1.6",",,W",,," 1600",",,W",,,"18.9",",,W","11.7",",,W",,,"  180",",,W","  180",",,W","7.2",",,W","9.8",",,W","    1",",,W",,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-05-06","5.8",",,W",,," 0746",",,W",,,"15.6",",,W","10.0",",,W",,,"   10",",,W","  360",",,W","10.7",",,W","14.3",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-05-07","3.6",",,W",,," 0856",",,W",,,"17.8",",,W","8.3",",,W",,,"   50",",,W","   60",",,W","6.7",",,W","10.3",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-05-08","1.5",",,W",,," 0844",",,W",,,"20.6",",,W","6.7",",,W",,,"  140",",,W","  360",",,W","4.5",",,W","5.8",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-05-09","2.7",",,W",,," 1043",",,W",,,"24.4",",,W","14.4",",,W",,,"  180",",,W","  140",",,W","6.3",",,W","12.5",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-05-10","4.3",",,W",,," 1828",",,W",,,"24.4",",,W","17.2",",,W",,,"  170",",,W","  180",",,W","7.6",",,W","10.3",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-05-11","2.3",",,W",,," 1610",",,W",,,"24.4",",,W","17.2",",,W",,,"  140",",,W","  140",",,W","5.4",",,W","5.4",",,W","    1",",,W","    1",",,W",,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-05-12","2.4",",,W",,," 1951",",,W",,,"25.0",",,W","15.0",",,W",,,"  100",",,W","   10",",,W","8.9",",,W","13.9",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-05-13","3.6",",,W",,," 0906",",,W",,,"20.0",",,W","12.8",",,W",,,"   10",",,W","  360",",,W","7.6",",,W","11.2",",,W","    1",",,W",,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-05-14","3.4",",,W",,," 1819",",,W",,,"19.4",",,W","11.1",",,W",,,"  170",",,W","  170",",,W","7.6",",,W","10.3",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-05-15","3.8",",,W",,," 1620",",,W",,,"28.3",",,W","16.1",",,W",,,"  200",",,W","  200",",,W","6.7",",,W","10.3",",,W",,,,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-05-16","3.8",",,W",,," 1620",",,W",,,"28.9",",,W","17.2",",,W",,,"  270",",,W","  270",",,W","10.3",",,W","16.5",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-05-17","2.6",",,W",,," 0944",",,W",,,"20.0",",,W","14.4",",,W",,,"  360",",,W","  360",",,W","6.3",",,W","7.6",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-05-18","3.2",",,W",,," 1054",",,W",,,"16.7",",,W","12.2",",,W",,,"   70",",,W","   60",",,W","6.7",",,W","8.9",",,W",,,,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-05-19","4.0",",,W",,," 1627",",,W",,,"22.2",",,W","11.7",",,W",,,"  360",",,W","  360",",,W","9.8",",,W","14.3",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-05-20","3.0",",,W",,," 1621",",,W",,,"25.6",",,W","13.9",",,W",,,"  280",",,W","  290",",,W","8.1",",,W","11.6",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-05-21","3.1",",,W",,," 0937",",,W",,,"22.8",",,W","13.3",",,W",,,"  360",",,W","  360",",,W","8.1",",,W","9.8",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-05-22","2.2",",,W",,," 1359",",,W",,,"22.2",",,W","11.7",",,W",,,"  130",",,W","  140",",,W","6.7",",,W","7.6",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-05-23","3.8",",,W",,," 1859",",,W",,,"23.3",",,W","13.9",",,W",,,"  140",",,W","  180",",,W","8.1",",,W","9.8",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-05-24","3.0",",,W",,," 1726",",,W",,,"24.4",",,W","13.9",",,W",,,"  170",",,W","  180",",,W","7.2",",,W","9.8",",,W",,,,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-05-25","2.4",",,W",,," 1729",",,W",,,"27.2",",,W","15.0",",,W",,,"  180",",,W","  180",",,W","7.2",",,W","8.9",",,W","    1",",,W",,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-05-26","1.8",",,W",,," 1314",",,W",,,"29.4",",,W","18.3",",,W",,,"  130",",,W","  130",",,W","5.8",",,W","6.3",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-05-27","2.1",",,W",,," 1839",",,W",,,"28.3",",,W","19.4",",,W",,,"  270",",,W","  270",",,W","11.2",",,W","15.7",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-05-28","0.9",",,W",,," 1532",",,W",,,"27.8",",,W","19.4",",,W",,,"  330",",,W","  330",",,W","4.5",",,W","5.8",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-05-29","2.1",",,W",,," 0732",",,W",,,"25.0",",,W","18.3",",,W",,,"   70",",,W","   70",",,W","6.3",",,W","8.1",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-05-30","2.6",",,W",,," 1917",",,W",,,"26.7",",,W","17.2",",,W",,,"  130",",,W","  170",",,W","7.2",",,W","8.1",",,W",,,,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-05-31","3.1",",,W",,," 1758",",,W",,,"29.4",",,W","18.3",",,W",,,"  180",",,W","  170",",,W","7.6",",,W","10.3",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-06-01",,,,," 1723",",,W",,,"28.9",",,W","22.2",",,W",,,"  180",",,W","  180",",,W","7.6",",,W","9.8",",,W",,,,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-06-02","4.1",",,W",,," 1857",",,W",,,"28.9",",,W","20.6",",,W",,,"  170",",,W","  170",",,W","7.6",",,W","10.3",",,W",,,,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-06-03","4.1",",,W",,," 1623",",,W",,,"22.2",",,W","19.4",",,W",,,"   90",",,W","   90",",,W","11.2",",,W","17.0",",,W","    1",",,W",,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-06-04","2.0",",,W",,," 1711",",,W",,,"27.8",",,W","19.4",",,W",,,"  300",",,W","  260",",,W","9.8",",,W","14.3",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-06-05","2.8",",,W",,," 1348",",,W",,,"27.2",",,W","20.0",",,W",,,"  290",",,W","  280",",,W","7.6",",,W","11.6",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-06-06","3.0",",,W",,," 1635",",,W",,,"23.3",",,W","16.1",",,W",,,"  360",",,W","  280",",,W","6.7",",,W","8.9",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-06-07","3.3",",,W",,," 1514",",,W",,,"26.7",",,W","15.0",",,W",,,"  140",",,W","  150",",,W","8.1",",,W","9.8",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-06-08","3.0",",,W",,," 2052",",,W",,,"31.1",",,W","22.2",",,W",,,"  260",",,W","  250",",,W","7.2",",,W","10.3",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-06-09","3.8",",,W",,," 0629",",,W",,,"28.3",",,W","22.2",",,W",,,"  350",",,W","  350",",,W","8.9",",,W","11.2",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-06-10","2.0",",,W",,," 1616",",,W",,,"23.9",",,W","19.4",",,W",,,"  120",",,W","  300",",,W","5.4",",,W","17.0",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-06-11","1.0",",,W",,," 1343",",,W",,,"27.2",",,W","18.9",",,W",,,"  140",",,W","  110",",,W","4.5",",,W","7.2",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-06-12","2.0",",,W",,," 1634",",,W",,,"30.0",",,W","19.4",",,W",,,"  360",",,W","  360",",,W","12.5",",,W","16.5",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-06-13","3.2",",,W",,," 1658",",,W",,,"26.1",",,W","17.8",",,W",,,"  120",",,W","  120",",,W","10.3",",,W","12.5",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2007-06-14","3.4",",,W",,," 0923",",,W",,,"18.9",",,W","15.6",",,W",,,"   90",",,W","   50",",,W","5.8",",,W","8.1",",,W",,,,,,,,,,
